id	maj_label1	labels1	maj_label2	labels2	maj_label3	labels3
1342557888787722240	NOT ABUSIVE	0; 0; 0; 0; 0				
1340907664302354432	NOT ABUSIVE	0; 0; 4; 0; 3				
1343769132668497925	NOT ABUSIVE	0; 0; 0; 0; 0				
1344051665020846082	GROUP	0; 4; 1; 0; 4	ANTI-JUDAISM	6; 6; 6; 6; 6	ANIMOSITY	3; 0; 3; 3; 3
1342720481003253760	NOT ABUSIVE	0; 0; 0; 0; 1				
1386079817968193537	NOT ABUSIVE	0; 0; 0; 0; 0				
1430371059316916230	NOT ABUSIVE	0; 0; 4; 0; 4				
1385288085471125506	NOT ABUSIVE	0; 0; 0; 0; 0				
1340287401151909889	NOT ABUSIVE	0; 0; 0; 0; 0				
1381713820691783680	NOT ABUSIVE	0; 0; 0; 0; 0				
1425860099214647298	NOT ABUSIVE	0; 0; 0; 0; 0				
1406489817328672770	NOT ABUSIVE	0; 0; 0; 0; 1				
1344309669922267136	NOT ABUSIVE	0; 0; 0; 0; 0				
1381572089631608832	NOT ABUSIVE	0; 2; 0; 0; 2				
1430333536389718017	NOT ABUSIVE	0; 0; 0; 1; 1				
1356290881699995648	NOT ABUSIVE	0; 3; 0; 1; 2				
1334284292420145153	NOT ABUSIVE	0; 0; 0; 0; 0				
1360178764848779266	GROUP	4; 0; 4; 1; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION; ANIMOSITY	2; 0; 2; 3; 3
1343595220865314817	NOT ABUSIVE	0; 0; 0; 0; 0				
1429495288167870472	NOT ABUSIVE	0; 0; 0; 0; 4				
1341884310039703553	NOT ABUSIVE	0; 0; 0; 0; 0				
1379393975673585664	NOT ABUSIVE	0; 0; 0; 0; 4				
1379602975664922628	NOT ABUSIVE	0; 0; 0; 0; 0				
1344688763377573890	NOT ABUSIVE	0; 0; 0; 0; 0				
1383753074766798857	NOT ABUSIVE	0; 0; 0; 0; 0				
1403341047506391044	GROUP	2; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 2; 2
1339380090648465411	NOT ABUSIVE	2; 1; 0; 0; 0				
1362415802025148423	NOT ABUSIVE	2; 0; 0; 0; 4				
1432687667804782596	INDIVIDUAL	3; 3; 3; 0; 4				
1342182638333927425	NOT ABUSIVE	1; 0; 0; 0; 0				
1422751363130343425	NOT ABUSIVE	3; 0; 0; 0; 0				
1342258854168551425	NOT ABUSIVE	2; 0; 0; 0; 0				
1342604636361019393	NOT ABUSIVE	3; 0; 0; 0; 0				
1336653366466908160	NOT ABUSIVE	4; 0; 0; 0; 0				
1404554747449950208	NOT ABUSIVE	0; 0; 0; 0; 0				
1428822857262542855	NOT ABUSIVE	0; 0; 0; 0; 0				
1424834166533804034	NOT ABUSIVE	0; 0; 0; 0; 0				
1358084741271080961	NOT ABUSIVE	0; 0; 0; 0; 0				
1426892155361054720	NOT ABUSIVE	0; 0; 4; 0; 4				
1336329541661253639	NOT ABUSIVE	0; 0; 0; 0; 0				
1342283560644833280	NOT ABUSIVE	0; 0; 0; 0; 0				
1362938027656556545	NOT ABUSIVE	0; 0; 0; 0; 0				
1407653723057307649	NOT ABUSIVE	0; 0; 0; 0; 0				
1432221567090577409	NOT ABUSIVE	0; 0; 0; 0; 0				
1378640674216685573	NOT ABUSIVE	0; 0; 4; 4; 0				
1342450919959617541	NOT ABUSIVE	0; 0; 0; 0; 0				
1343829849861992449	NOT ABUSIVE	0; 0; 0; 0; 0				
1340931779633537024	GROUP	1; 4; 0; 4; 4	ANTI-JUDAISM	6; 6; 6; 5; 6	DEROGATION AND DEHUMANIZATION; ANIMOSITY	2; 2; 1; 3; 3
1363235120321339394	NOT ABUSIVE	0; 0; 0; 0; 0				
1341849840968470528	NOT ABUSIVE	0; 3; 0; 0; 0				
1402150879629807618	NOT ABUSIVE	0; 0; 0; 0; 0				
1383136875221766148	NOT ABUSIVE	0; 0; 0; 0				
1340706151348858880	NOT ABUSIVE	0; 0; 0; 0				
1401191929828753409	NOT ABUSIVE	0; 0; 0; 0				
1342902423816466432	NOT ABUSIVE	0; 0; 0; 0				
1409151036976078848	NOT ABUSIVE	0; 0; 0; 0				
1344219127892692992	UNTARGETED	1; 4; 1; 3				
1343887526986182658	NOT ABUSIVE	0; 0; 3; 0				
1343354012788207619	NOT ABUSIVE	0; 1; 0; 0				
1405868894846259207	NOT ABUSIVE	0; 0; 0; 0; 0				
1379025634240782340	NOT ABUSIVE	0; 0; 2; 0; 0				
1342681479164297217	INDIVIDUAL	3; 1; 3; 3; 3				
1380692221066874883	NOT ABUSIVE	0; 0; 0; 0; 0				
1423640678366515211	NOT ABUSIVE	0; 0; 0; 0; 0				
1344084857706655752	NOT ABUSIVE	0; 0; 0; 0; 0				
1338420588797419520	NOT ABUSIVE	0; 0; 0; 0; 0				
1341062315928514561	NOT ABUSIVE	0; 3; 0; 0; 2				
1334420274364772352	NOT ABUSIVE	0; 0; 0; 0; 0				
1382732418453549063	NOT ABUSIVE	0; 0; 0; 0; 0				
1381574588883066886	NOT ABUSIVE	0; 0; 0; 0; 0				
1343263824405794819	INDIVIDUAL	4; 3; 0; 1; 3				
1341372694097379331	NOT ABUSIVE	0; 0; 0; 0; 0				
1343020943640297472	NOT ABUSIVE	0; 0; 0; 0; 0				
1378452483840872451	INDIVIDUAL	3; 3; 2; 4; 3				
1428554744906215426	NOT ABUSIVE	0; 0; 0; 4; 0				
1341147408814780416	NOT ABUSIVE	0; 0; 0; 0; 0				
1400236668498685952	GROUP	0; 3; 0; 4; 4	ANTI-JUDAISM	6; 6; 5; 6; 6	ANIMOSITY	3; 3; 3; 3; 2
1377616790717628425	NOT ABUSIVE	0; 3; 0; 3; 0				
1342373132007456768	NOT ABUSIVE	0; 0; 0; 2; 0				
1335747978590474240	NOT ABUSIVE	0; 0; 0; 4; 2				
1336235768906469377	NOT ABUSIVE	0; 0; 0; 0; 0				
1366119141741105152	NOT ABUSIVE	0; 0; 0; 0; 3				
1334033993121947648	NOT ABUSIVE	0; 4; 0; 2; 3				
1339752708350365699	NOT ABUSIVE	0; 0; 0; 0; 3				
1428605817633349638	NOT ABUSIVE	0; 4; 0; 2; 3				
1410356092563902467	INDIVIDUAL	3; 3; 4; 0; 0				
1336655303094493184	NOT ABUSIVE	0; 0; 4; 0; 0				
1344169101518921729	NOT ABUSIVE	0; 0; 4; 0; 0				
1422701946239168514	NOT ABUSIVE	0; 0; 4; 0; 0				
1385762913353359368	NOT ABUSIVE	0; 0; 4; 0; 0				
1429921546827599876	NOT ABUSIVE	0; 0; 4; 0; 0				
1340831404519616512	NOT ABUSIVE	0; 0; 4; 0; 0				
1423571141386461184	NOT ABUSIVE	0; 0; 4; 0; 0				
1379517038608138247	NOT ABUSIVE	0; 0; 0; 0; 0				
1406278147079872524	NOT ABUSIVE	0; 0; 0; 0; 0				
1408918152587665415	NOT ABUSIVE	4; 0; 0; 2; 0				
1339249628655493121	NOT ABUSIVE	0; 0; 4; 0; 0				
1336194868717236229	NOT ABUSIVE	4; 0; 0; 0; 0				
1339960343297105920	NOT ABUSIVE	0; 0; 0; 0; 0				
1334137044189077504	NOT ABUSIVE	4; 0; 0; 0; 0				
1337792829284814849	NOT ABUSIVE	0; 0; 0; 0; 0				
1342986554411687936	GROUP	4; 0; 0; 1; 4	ANTI-CHRISTIANITY	4; 4; 4; 3; 4	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 0
1339977461505941510	NOT ABUSIVE	0; 0; 0; 0; 0				
1402430134645399562	NOT ABUSIVE	0; 3; 4; 2; 0				
1344218947474882562	NOT ABUSIVE	0; 0; 0; 0; 0				
1405628651115266054	NOT ABUSIVE	0; 4; 0; 0; 0				
1381703879650385930	NOT ABUSIVE	0; 0; 0; 0; 0				
1425767293750030337	NOT ABUSIVE	0; 0; 0; 0; 0				
1362248366692909057	NOT ABUSIVE	0; 4; 0; 0; 0				
1380380691511140352	NOT ABUSIVE	0; 0; 0; 0; 0				
1407709465906974735	NOT ABUSIVE	0; 0; 0; 0; 0				
1341779751136944133	NOT ABUSIVE	0; 0; 0; 0; 0				
1401958152262848520	NOT ABUSIVE	0; 0; 0; 0; 0				
1377762219367272448	GROUP	0; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 2; 3
1336740210844045313	GROUP	0; 4; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 3
1400714627386908672	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 2; 3; 2; 2
1338334017524019202	GROUP	0; 4; 4; 4; 4	RACISM	4; 2; 2; 2; 2		
1427681036037615629	NOT ABUSIVE	0; 0; 0; 0; 0				
1430987856286191618	NOT ABUSIVE	0; 0; 0; 0; 0				
1427398963511107587	NOT ABUSIVE	0; 0; 0; 0; 0				
1422027321469440002	NOT ABUSIVE	0; 0; 4; 0; 0				
1336534340784812032	NOT ABUSIVE	0; 0; 0; 0; 0				
1425864775964237827	NOT ABUSIVE	1; 0; 4; 0; 0				
1344055063086436354	NOT ABUSIVE	0; 0; 0; 0; 0				
1337899154899668993	NOT ABUSIVE	0; 0; 4; 0; 4				
1336360928129003527	NOT ABUSIVE	0; 0; 0; 0; 0				
1343920170809651202	NOT ABUSIVE	0; 0; 3; 0; 0				
1344001489719734274	NOT ABUSIVE	0; 0; 4; 0; 0				
1427293242824044550	NOT ABUSIVE	0; 0; 0; 0; 0				
1359476395840335875	NOT ABUSIVE	0; 0; 0; 0; 0				
1339249966653399041	NOT ABUSIVE	0; 0; 0; 0; 0				
1385284371448356870	NOT ABUSIVE	0; 0; 4; 4; 0				
1430381455763546115	NOT ABUSIVE	0; 0; 0; 0; 0				
1400277087886381064	NOT ABUSIVE	0; 0; 1; 0; 4				
1430128451617529865	GROUP	0; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	THREATENING LANGUAGE	1; 0; 3; 1; 1
1429082188557991936	GROUP	0; 4; 4; 0; 4	ANTI-ISLAM	5; 5; 5; 5; 6	DEROGATION AND DEHUMANIZATION	2; 3; 3; 2; 2
1340148472633323520	NOT ABUSIVE	0; 0; 0; 0; 0				
1337403313445195778	NOT ABUSIVE	0; 0; 0				
1430230809877745667	NOT ABUSIVE	0; 0; 0				
1339955907543916545	NOT ABUSIVE	0; 0; 0				
1342109123475857409	NOT ABUSIVE	0; 0; 0				
1385202590510628865	NOT ABUSIVE	0; 0; 0				
1335452119017656321	NOT ABUSIVE	0; 0; 0				
1400435568996200451	NOT ABUSIVE	0; 0; 0				
1343395031093305344	NOT ABUSIVE	0; 0; 0				
1356538246537371648	NOT ABUSIVE	0; 0; 0				
1343601474790551554	NOT ABUSIVE	0; 0; 0; 0; 0				
1343016137945214976	NOT ABUSIVE	0; 0; 0; 0; 0				
1427292119966765064	NOT ABUSIVE	0; 0; 0; 0; 4				
1430966802113339406	GROUP	4; 0; 4; 0; 4	ANTI-ISLAM	5; 5; 2; 5; 5	ANIMOSITY	3; 2; 3
1365394980928253955	UNTARGETED	4; 1; 1; 1; 1				
1402170886350938113	NOT ABUSIVE	0; 0; 0; 0; 0				
1360408391173083138	NOT ABUSIVE	0; 0; 0; 0; 1				
1429906873587838985	NOT ABUSIVE	0; 0; 0; 0; 4				
1408786410874753024	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 3; 2; 2; 2
1401129547655880704	GROUP	4; 2; 0; 4; 4	ANTI-ISLAM	5; 2; 0; 1; 5	ANIMOSITY	2; 3; 3; 3; 3
1359323557482745858	NOT ABUSIVE	4; 2; 0; 3; 0				
1427998016322129925	GROUP	4; 2; 4; 4; 4	RACISM	4; 0; 2; 4; 2		
1427191591471570945	NOT ABUSIVE	0; 0; 0; 4; 0				
1340371281531777024	NOT ABUSIVE	0; 0; 0; 0; 0				
1421639523142938626	NOT ABUSIVE	0; 1; 0; 0; 0				
1335916847825219585	NOT ABUSIVE	0; 0; 0; 0; 0				
1365076689894653953	OTHERS	2; 2; 2; 4; 4				
1340401619113046022	NOT ABUSIVE	4; 0; 1; 0; 0				
1337077921341640707	GROUP	4; 4; 0; 4; 0	ANTI-CHRISTIANITY	4; 4; 0; 0; 4	ABUSIVE HUMOR	3; 3; 0; 0; 0
1404577653563158528	GROUP	4; 4; 3; 4; 0	ANTI-JUDAISM	6; 0; 6; 6; 6	ANIMOSITY	3; 3; 3; 3; 3
1407260055855009800	NOT ABUSIVE	0; 0; 1; 0; 0				
1336562903076532227	NOT ABUSIVE	0; 0; 2; 0; 0				
1337047932231692292	GROUP	2; 0; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 0; 4	ANIMOSITY	2; 3; 3; 3; 2
1341599816669925382	NOT ABUSIVE	0; 0; 2; 0; 0				
1431611775175348229	OTHERS	2; 4; 3; 2; 2				
1380682186991484931	NOT ABUSIVE	0; 0; 0; 0; 0				
1406597301385244673	NOT ABUSIVE	0; 0; 0; 1; 0				
1405062296427274244	NOT ABUSIVE	0; 0; 0; 0; 0				
1403991641170587650	NOT ABUSIVE	0; 0; 0; 0; 0				
1339982841640341505	NOT ABUSIVE	0; 0; 3; 1; 0				
1340794123515641856	NOT ABUSIVE	0; 0; 0; 0; 0				
1427525716900556812	NOT ABUSIVE	0; 0; 0; 0; 0				
1337640458491736065	NOT ABUSIVE	0; 0; 0; 3; 0				
1335799105969393664	NOT ABUSIVE	0; 0; 0; 0; 0				
1341558656580657152	NOT ABUSIVE	0; 0; 0; 3; 0				
1340686808787640324	GROUP	0; 4; 4; 4; 3	ANTI-JUDAISM	6; 6; 5; 6; 6	DEROGATION AND DEHUMANIZATION	2; 2; 2; 1; 2
1340437646036922369	NOT ABUSIVE	0; 0; 0; 0; 0				
1343701096682954759	NOT ABUSIVE	0; 0; 0; 0; 0				
1381630411135127561	GROUP	0; 4; 4; 0; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 2; 3; 3; 1
1343123883759726593	NOT ABUSIVE	0; 0; 0; 0; 0				
1382085199371063307	GROUP	3; 0; 4; 4; 0	ANTI-ISLAM	5; 0; 5; 5; 5	ANIMOSITY	3; 3; 3; 3; 3
1338116198496690178	NOT ABUSIVE	0; 0; 0; 4; 0				
1403666540474494977	NOT ABUSIVE	0; 0; 0; 0; 0				
1383184298715590656	NOT ABUSIVE	0; 0; 0; 0; 4				
1383847168037904399	NOT ABUSIVE	0; 0; 0; 0; 2				
1344381384266137600	NOT ABUSIVE	0; 4; 3; 0; 2				
1337393603539177472	NOT ABUSIVE	0; 0; 0; 0; 1				
1425252464295616519	GROUP	4; 4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION; ANIMOSITY	3; 2; 3; 2; 1
1335024665794813952	NOT ABUSIVE	0; 0; 0; 0; 0				
1340855912689401860	INDIVIDUAL	0; 3; 1; 4; 3				
1342552001226412035	NOT ABUSIVE	0; 0; 0; 0; 1				
1340985158304972802	NOT ABUSIVE	0; 0; 0; 0; 0				
1336488211451822080	NOT ABUSIVE	0; 0; 0; 0; 0				
1336465714715258880	NOT ABUSIVE	0; 0; 0; 0; 0				
1338633173031407617	NOT ABUSIVE	0; 4; 0; 3; 0				
1344239343288737793	NOT ABUSIVE	0; 0; 0; 0; 0				
1426221046517026826	NOT ABUSIVE	0; 4; 0; 0; 0				
1380493157809283073	NOT ABUSIVE	0; 0; 0; 0; 0				
1341812811425431552	NOT ABUSIVE	0; 0; 0; 0; 0				
1387150822346305540	NOT ABUSIVE	0; 0; 0; 0; 0				
1342043946285998080	GROUP	0; 4; 4; 4	ANTI-JUDAISM	6; 6; 0; 6; 0	ANIMOSITY	2; 2; 3; 3; 3
1335971569559068674	NOT ABUSIVE	0; 0; 0; 0				
1340407505244008450	NOT ABUSIVE	0; 0; 0; 4				
1379581493660553218	NOT ABUSIVE	0; 0; 0; 0				
1337509216114925571	UNTARGETED	1; 1; 1; 0				
1342580269514018816	GROUP	4; 4; 4; 0	ANTI-CHRISTIANITY	4; 2; 4; 2; 4	ANIMOSITY	3; 3; 3; 2; 3
1400423312472297477	NOT ABUSIVE	0; 1; 0; 0				
1342318677715083264	NOT ABUSIVE	2; 1; 0; 0				
1338631831399391232	NOT ABUSIVE	0; 0; 0; 0				
1431244355248041988	NOT ABUSIVE	3; 0; 0; 4; 0				
1335901750352605185	NOT ABUSIVE	3; 0; 0; 0; 0				
1402466993207394305	GROUP	4; 1; 4; 4; 4	ANTI-ISLAM	5; 1; 4; 5; 5	ANIMOSITY	3; 2; 3; 3; 3
1387092118313869314	NOT ABUSIVE	3; 0; 0; 0; 3				
1432186117940563972	NOT ABUSIVE	0; 0; 0; 0; 0				
1380716639340011520	GROUP	0; 0; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	ANIMOSITY	3; 2; 3; 2; 3
1361429478526889986	NOT ABUSIVE	0; 0; 0; 0; 4				
1335586399039451140	GROUP	1; 0; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 0; 5	ABUSIVE HUMOR; DEROGATION AND DEHUMANIZATION	0; 2; 0; 1; 2
1385665962658107396	NOT ABUSIVE	0; 0; 0; 0; 3				
1335899954624212992	NOT ABUSIVE	0; 0; 0; 0; 0				
1342694401521250306	NOT ABUSIVE	0; 0; 0; 0; 0				
1342494649416466433	NOT ABUSIVE	0; 0; 4; 0; 4				
1340584080174411778	NOT ABUSIVE	0; 0; 0; 0; 4				
1340705426774478851	NOT ABUSIVE	0; 0; 0; 3; 0				
1340391634668818432	NOT ABUSIVE	0; 0; 0; 0; 0				
1379820076598185993	NOT ABUSIVE	0; 0; 0; 0; 0				
1422565924033466368	NOT ABUSIVE	0; 0; 0; 0; 0				
1407020948621074441	NOT ABUSIVE	0; 0; 0; 0; 0				
1379133126639808518	NOT ABUSIVE	0; 0; 0; 0; 0				
1382307243564146693	NOT ABUSIVE	0; 0; 0; 0; 0				
1334813916300382210	NOT ABUSIVE	0; 0; 0; 0; 0				
1335395998873468930	NOT ABUSIVE	0; 0; 0; 0; 0				
1426554592637108231	NOT ABUSIVE	3; 0; 0; 0; 1				
1381668650969616384	NOT ABUSIVE	0; 0; 0; 0; 0				
1338165760594591746	NOT ABUSIVE	1; 0; 0; 0; 0				
1342423652386676738	NOT ABUSIVE	0; 0; 0; 0; 0				
1343197493056696321	NOT ABUSIVE	0; 0; 0; 0; 0				
1361144035067371521	NOT ABUSIVE	0; 0; 4; 0; 3				
1360828113320615936	GROUP	4; 4; 4; 0; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 0	DEROGATION AND DEHUMANIZATION	3; 2; 3; 2; 2
1424032427035480075	NOT ABUSIVE	4; 0; 4; 0; 0				
1430925520514994182	NOT ABUSIVE	0; 0; 4; 0; 0				
1402176690848104454	NOT ABUSIVE	4; 0; 0; 0; 4				
1342481591294038017	NOT ABUSIVE	0; 0; 0; 0; 0				
1425101920994316300	NOT ABUSIVE	0; 0; 0; 0; 0				
1357710174061015041	NOT ABUSIVE	0; 0; 1; 0; 0				
1387793378910298112	NOT ABUSIVE	0; 0; 0; 0; 0				
1340476763713974272	NOT ABUSIVE	0; 0; 0; 0				
1363113463032152066	NOT ABUSIVE	0; 0; 0; 0				
1381208790847139842	NOT ABUSIVE	0; 4; 3; 0				
1409282789745336323	NOT ABUSIVE	0; 0; 0; 0				
1358440826607726593	NOT ABUSIVE	0; 4; 0; 0				
1336365460909031425	NOT ABUSIVE	0; 0; 0; 0				
1400162117706162178	GROUP	4; 4; 4; 4	ANTI-ISLAM	5; 5; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 2
1335717282983669766	NOT ABUSIVE	0; 2; 4; 0				
1361887144080416769	NOT ABUSIVE	0; 0; 0; 0				
1344624640094826496	NOT ABUSIVE	0; 1; 4; 0; 0				
1425677947772588033	NOT ABUSIVE	0; 1; 4; 0; 0				
1341905509947944960	NOT ABUSIVE	0; 0; 0; 0; 0				
1335959911730069504	NOT ABUSIVE	0; 0; 4; 0; 0				
1340336520075616259	NOT ABUSIVE	0; 0; 0; 0; 0				
1342992939862130688	NOT ABUSIVE	0; 0; 0; 0; 0				
1400120439205154831	NOT ABUSIVE	0; 0; 0; 0; 0				
1421669666938888198	NOT ABUSIVE	0; 0; 4; 0; 0				
1342576422527893505	NOT ABUSIVE	0; 4; 0; 0; 0				
1402248625120546818	GROUP	4; 4; 4; 0	ANTI-JUDAISM	1; 6; 6; 1; 6	ANIMOSITY	3; 3; 2; 3; 3
1337984032643092481	NOT ABUSIVE	0; 0; 0; 0				
1341078673722642433	NOT ABUSIVE	0; 4; 0; 0				
1406532815047561216	NOT ABUSIVE	0; 0; 0; 0				
1356219018449969153	GROUP	4; 4; 4; 0	ANTI-JUDAISM	6; 6; 6; 6; 6	DEROGATION AND DEHUMANIZATION	3; 2; 3; 2; 2
1343212328758640642	NOT ABUSIVE	4; 0; 0; 0				
1334921314419625985	NOT ABUSIVE	4; 0; 0; 0				
1336273605618003970	NOT ABUSIVE	0; 1; 0; 0; 0				
1342971985966460928	NOT ABUSIVE	0; 4; 0; 0; 0				
1342331438096519168	NOT ABUSIVE	0; 0; 0; 0; 0				
1343977121937559554	NOT ABUSIVE	0; 0; 0; 0; 0				
1400863453854801922	NOT ABUSIVE	4; 4; 0; 0; 0				
1336323759515394052	NOT ABUSIVE	0; 4; 0; 0; 0				
1340586664117334017	INDIVIDUAL	3; 4; 3; 3; 3				
1430419158097829892	NOT ABUSIVE	0; 4; 0; 0; 0				
1341334039966470144	GROUP	4; 4; 2; 0; 0	ANTI-ISLAM	5; 1; 5; 5; 5	THREATENING LANGUAGE	1; 2; 3; 1; 1
1339461527804534785	NOT ABUSIVE	0; 0; 0; 0; 0				
1429443327364145162	GROUP	0; 4; 0; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 1; 4	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 2
1432605524806172683	NOT ABUSIVE	0; 0; 0; 0; 0				
1339255269436645377	GROUP	0; 4; 0; 1; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 1	ABUSIVE HUMOR	2; 0; 0; 0; 3
1383711195576737792	NOT ABUSIVE	0; 0; 0; 0; 0				
1427969390625050628	NOT ABUSIVE	0; 4; 0; 0; 4				
1363662191367499777	GROUP	0; 4; 3; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	2; 2; 2; 2; 2
1363668108641206272	UNTARGETED	1; 4; 0; 1; 1				
1429486189678104588	GROUP	0; 4; 0; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	DEROGATION AND DEHUMANIZATION	3; 2; 3; 2; 2
1381998167940562945	NOT ABUSIVE	4; 0; 0				
1429032494905667584	NOT ABUSIVE	4; 0; 0				
1334794788143464448	NOT ABUSIVE	4; 0; 0				
1339624886227111939	NOT ABUSIVE	2; 0; 0				
1340210997127213057	NOT ABUSIVE	4; 0; 0				
1382608108543950849	NOT ABUSIVE	4; 0; 0				
1335260413131431938	NOT ABUSIVE	4; 0; 0				
1426319576053207040	NOT ABUSIVE	4; 0; 0				
1432156333248221186	GROUP	4; 3; 4; 0; 4	ANTI-ISLAM	1; 0; 5; 5; 5	DEROGATION AND DEHUMANIZATION	2; 3; 3; 2; 2
1359468859229626373	GROUP	4; 2; 0; 4; 4	ANTI-ISLAM	5; 5; 5; 0; 0	ANIMOSITY	3; 3; 0; 3; 0
1344379462524129280	NOT ABUSIVE	0; 1; 0; 0; 3				
1404267211561353217	GROUP	4; 1; 4; 4; 4	ANTI-JUDAISM	6; 6; 0; 6; 6	ABUSIVE HUMOR; DEROGATION AND DEHUMANIZATION	3; 2; 0; 0; 2
1336728220234866689	NOT ABUSIVE	0; 0; 0; 0; 0				
1424715726724554757	OTHERS	2; 3; 0; 2; 2				
1379694112824156161	NOT ABUSIVE	0; 3; 0; 0; 0				
1341300334451449857	INDIVIDUAL	0; 3; 1; 0; 3				
1337098881428025353	OTHERS	2; 3; 0; 0; 2				
1359304860844326916	NOT ABUSIVE	1; 0; 0; 0; 0				
1335485532554477568	NOT ABUSIVE	0; 0; 0; 0; 0				
1428045007190122501	NOT ABUSIVE	0; 0; 0; 0; 0				
1338287676693356547	NOT ABUSIVE	0; 2; 4; 3; 0				
1342526675410513921	NOT ABUSIVE	0; 1; 1; 0; 0				
1361947960813228034	NOT ABUSIVE	0; 0; 4; 0; 0				
1400405386339966979	NOT ABUSIVE	0; 0; 0; 0; 0				
1337595520945070081	GROUP	3; 4; 4; 0; 0	OTHERS	6; 1; 1; 6; 0		
1339680668746457088	NOT ABUSIVE	0; 0; 0; 0; 0				
1402538426520555533	NOT ABUSIVE	3; 0; 0; 2; 0				
1364934857307095041	NOT ABUSIVE	0; 0; 0; 0; 0				
1338648388519268352	NOT ABUSIVE	0; 0; 0; 0; 0				
1340504611904471040	NOT ABUSIVE	0; 0; 0; 4; 4				
1399568368009629696	NOT ABUSIVE	0; 0; 0; 0; 0				
1422636814666539013	NOT ABUSIVE	0; 0; 0; 4; 0				
1342523848823074817	NOT ABUSIVE	0; 0; 0; 4; 0				
1425155011110125570	NOT ABUSIVE	0; 0; 0; 0; 0				
1422177572939501569	NOT ABUSIVE	0; 0; 0; 0; 0				
1343174839494975490	NOT ABUSIVE	3; 0; 0; 0; 0				
1362145386715037700	NOT ABUSIVE	3; 0; 0; 0; 0				
1340786745386909697	GROUP	2; 0; 4; 4; 0	RACISM	1; 2; 2; 0; 2		
1385529417901002752	GROUP	3; 0; 4; 4; 1	ANTI-ISLAM	5; 5; 5; 1; 2	ANIMOSITY	3; 3; 2; 2; 3
1342588152104562694	UNTARGETED	1; 1; 3; 4; 1				
1384394509329604608	NOT ABUSIVE	4; 0; 0; 4; 0				
1340060694088179712	NOT ABUSIVE	3; 0; 0; 4; 0				
1430918361601351686	GROUP	2; 0; 4; 4; 0	ANTI-ISLAM	5; 1; 5; 5; 5	DEROGATION AND DEHUMANIZATION	3; 2; 2; 2; 3
1342839095177879553	NOT ABUSIVE	2; 0; 0; 0; 0				
1400603957605584898	NOT ABUSIVE	0; 4; 0; 0; 0				
1377637390748168195	NOT ABUSIVE	0; 0; 0; 0; 0				
1403656475726082053	NOT ABUSIVE	0; 0; 0; 0; 0				
1428436778361364487	NOT ABUSIVE	0; 0; 1; 0; 2				
1404527062753464327	NOT ABUSIVE	0; 0; 0; 0; 0				
1380534089086685186	NOT ABUSIVE	0; 0; 0; 0; 0				
1425158058062221312	NOT ABUSIVE	0; 0; 0; 0; 0				
1344286062630285317	NOT ABUSIVE	0; 0; 1; 0; 4				
1426211728220643335	NOT ABUSIVE	0; 0; 0; 0; 0				
1340581393756250112	NOT ABUSIVE	0; 0; 0; 0				
1337047292847796230	NOT ABUSIVE	0; 0; 0; 2				
1365160344688226304	NOT ABUSIVE	0; 0; 0; 0				
1430563390901166081	NOT ABUSIVE	0; 0; 0; 0				
1334184713142095874	NOT ABUSIVE	0; 0; 0; 0				
1430963190200815619	NOT ABUSIVE	0; 0; 0; 0				
1340481403448782848	NOT ABUSIVE	1; 0; 0; 0				
1338473405402787844	GROUP	3; 4; 4; 4	ANTI-CHRISTIANITY	4; 4; 4; 4; 4	ANIMOSITY	3; 3; 2
1334973250632224768	NOT ABUSIVE	4; 0; 0; 0; 0				
1335083352756342785	NOT ABUSIVE	3; 0; 0; 0; 0				
1431967769084547076	NOT ABUSIVE	4; 0; 3; 0; 0				
1432191472695136256	NOT ABUSIVE	4; 0; 0; 0; 0				
